id Weight Body_Length Tail_Length Date Sex Year Age Who Cohort Wolfgruoben Mother Father f X_Position Y_Position animal Age3 Phi Im ARS LRS Origin Julian RelativeJulian ARSS rPhi rARSS rLRS rock_coverage herb_coverage rARS StDate StDateSq rLRS2
CN12-003 31 113 53 2012-10-04 Female 2012 A GC 2011 FALSE CN10-098 CN10-065 0.000488281 0.0980612692902293 -1.04971757506518 CN12-003 1 1 0 4 8 2012-01-01 277 133 6 5.33333333333333 3.45762711864407 2.24 0.95276377600834 -0.765674346748644 3.88571428571429 1.52407305713645 1.81686909033961 2.24232199773444
CN12-045 24 100 48 2012-10-04 Female 2012 J GC 2012 FALSE CN12-003 CN12-011 0 0.0980612692902293 -0.800199382847688 CN12-045 0 1 0 0 4 2012-01-01 277 133 2 2.26666666666667 1.15254237288136 1.21379310344828 0.95276377600834 -0.765674346748644 0 1.52407305713645 1.81686909033961 1.22784640202784
CN14-075 35 116 54 2014-10-02 Female 2014 A TB 2013 FALSE CN12-035 CN13-033 0 1.00554269718454 0.946427962674732 CN14-075 1 NA 0 2 2 2014-01-01 274 130 NA NA NA 1.16363636363636 -1.67624231614792 1.66896924731203 2.17142857142857 1.43651915292894 1.67337692655633 1.16652212348504
CN14-050 31 112 51 2014-10-02 Female 2014 J TB 2014 FALSE CN13-116 CN13-075 0 0.42805451579725 1.44546434710971 CN14-050 0 NA 0 0 0 2014-01-01 274 130 NA NA NA NA -1.23315140173956 0.62555056414317 0 1.43651915292894 1.67337692655633 NA
CN13-065 39 120 54 2014-10-02 Female 2014 A TB 2013 FALSE CN12-032 CN13-033 0 0.510552827424006 1.6949825393272 CN13-065 1 NA 0 2 2 2014-01-01 274 130 NA NA NA 1.16363636363636 0.686909227363325 -0.3483068734811 2.17142857142857 1.43651915292894 1.67337692655633 1.16751717900642
CN13-119 41 115 56 2014-10-02 Female 2014 A TB 2013 FALSE CN12-035 CN13-033 0 1.00554269718454 1.94450073154469 CN13-119 1 NA 0 4 4 2014-01-01 274 130 NA NA NA 2.32727272727273 0.923224381714449 -0.765674346748644 4.34285714285714 1.43651915292894 1.67337692655633 2.33487608171418
CN13-063 42 103 51 2014-10-02 Female 2014 A TB 2013 FALSE CN12-053 CN11-028 0.001525879 1.00554269718454 1.6949825393272 CN13-063 1 NA 0 1 2 2014-01-01 274 130 NA NA NA 1.16363636363636 0.686909227363325 -0.0700618913027372 1.08571428571429 1.43651915292894 1.67337692655633 1.17163395881686
CN14-074 30 106 43 2014-10-02 Female 2014 J TB 2014 FALSE CN13-063 CN13-051 0.081687927 0.923044385557782 1.94450073154469 CN14-074 0 NA 0 0 0 2014-01-01 274 130 NA NA NA NA 0.95276377600834 -0.765674346748644 0 1.43651915292894 1.67337692655633 NA
CN14-043 25 101 42 2014-10-02 Female 2014 J TB 2014 FALSE CN13-065 CN13-088 0 0.42805451579725 1.44546434710971 CN14-043 0 NA 0 0 0 2014-01-01 274 130 NA NA NA NA -1.23315140173956 0.62555056414317 0 1.43651915292894 1.67337692655633 NA
CN14-102 18 83 35 2014-10-03 Male 2014 J TB 2014 FALSE CN13-114 CN13-110 0.03125 0.26305789254374 -0.550681190630199 CN14-102 0 NA 0 0 0 2014-01-01 275 131 NA NA NA NA -1.38084837320901 1.32116301958908 0 1.46570378766478 1.72084391609681 NA
CN14-103 29 98 44 2014-10-03 Female 2014 J TB 2014 FALSE CN13-057 CN13-117 0.001556396 1.41803425531831 -0.550681190630199 CN14-103 0 NA 0 0 0 2014-01-01 275 131 NA NA NA NA -1.97163625908683 -0.417868119025691 0 1.46570378766478 1.72084391609681 NA
CN13-112 39 116 47 2014-10-03 Female 2014 A TB 2013 FALSE CN12-003 CN13-038 0 0.180559580916985 -0.301162998412711 CN13-112 1 NA 0 4 4 2014-01-01 275 131 NA NA NA 2.32727272727273 0.95276377600834 -0.765674346748644 4.34285714285714 1.46570378766478 1.72084391609681 2.34734847870021
CN12-045 45 121 58 2014-10-03 Female 2014 A TB 2012 FALSE CN12-003 CN12-011 0 0.345556204170495 -0.550681190630199 CN12-045 2 NA 0 4 4 2014-01-01 275 131 NA NA NA 1.21379310344828 -1.08545443027011 1.66896924731203 4.34285714285714 1.46570378766478 1.72084391609681 1.22106513510611
CN13-065 26 97 39 2014-10-03 Female 2014 A TB 2013 FALSE CN12-032 CN13-033 0 0.42805451579725 0.447391578239755 CN13-065 1 NA 0 2 2 2014-01-01 275 131 NA NA NA 1.16363636363636 0.98230317030223 -0.765674346748644 2.17142857142857 1.46570378766478 1.72084391609681 1.16393220122361
CN14-091 31 103 46 2014-10-03 Female 2014 J TB 2014 FALSE 0 0 0 0.840546073931027 0.696909770457243 CN14-091 0 NA 1 0 0 2014-01-01 275 131 NA NA NA NA 0.834606198832777 -0.417868119025691 0 1.46570378766478 1.72084391609681 NA
CN14-089 28 101 40 2014-10-03 Female 2014 J TB 2014 FALSE CN12-033 0 0 0.923044385557782 0.696909770457243 CN14-089 0 NA 0 0 0 2014-01-01 275 131 NA NA NA NA 0.686909227363325 -0.556990610114872 0 1.46570378766478 1.72084391609681 NA
CN14-087 34 106 45 2014-10-03 Female 2014 J TB 2014 FALSE 0 0 0 1.00554269718454 0.447391578239755 CN14-087 0 NA 1 0 0 2014-01-01 275 131 NA NA NA NA -1.97163625908683 2.01677547503498 0 1.46570378766478 1.72084391609681 NA
CN13-015 45 121 57 2014-10-03 Female 2014 A TB 2012 FALSE CN12-030 CN12-016 0 0.0980612692902293 -0.550681190630199 CN13-015 2 NA 0 2 2 2014-01-01 275 131 NA NA NA 0.606896551724138 0.98230317030223 -0.765674346748644 2.17142857142857 1.46570378766478 1.72084391609681 0.611341847386239
CN14-085 35 114 48 2014-10-03 Male 2014 J TB 2013 FALSE 0 CN13-012 0 1.33553594369156 -0.550681190630199 CN14-085 1 NA 0 0 0 2014-01-01 275 131 NA NA NA 0 -1.97163625908683 0.62555056414317 0 1.46570378766478 1.72084391609681 0.00491845168186035
CN14-081 29 102 47 2014-10-03 Male 2014 J TB 2014 FALSE CN13-057 0 0 1.50053256694507 -0.301162998412711 CN14-081 0 NA 0 0 0 2014-01-01 275 131 NA NA NA NA 0.95276377600834 -0.765674346748644 0 1.46570378766478 1.72084391609681 NA
CN14-086 31 104 42 2014-10-03 Female 2014 J TB 2014 FALSE CN13-016 CN14-110 0 1.33553594369156 -0.0516448061952222 CN14-086 0 NA 0 0 0 2014-01-01 275 131 NA NA NA NA -0.790060487331203 0.62555056414317 0 1.46570378766478 1.72084391609681 NA
CN14-082 24 95 42 2014-10-03 Female 2014 J TB 2014 FALSE CN13-016 CN13-106 0.002288818 1.50053256694507 -0.0516448061952222 CN14-082 0 NA 0 0 0 2014-01-01 275 131 NA NA NA NA 0.923224381714449 -0.765674346748644 0 1.46570378766478 1.72084391609681 NA
CN13-016 39 110 48 2014-10-03 Female 2014 A TB 2012 FALSE CN10-069 CN12-016 0 1.41803425531831 0.197873386022266 CN13-016 2 NA 0 4 6 2014-01-01 275 131 NA NA NA 1.82068965517241 0.391515284424419 -0.0700618913027372 4.34285714285714 1.46570378766478 1.72084391609681 1.82397631179547
CN13-098 38 116 51 2014-10-03 Female 2014 A TB 2013 FALSE CN12-019 CN12-051 0 1.50053256694507 0.696909770457243 CN13-098 1 NA 0 5 5 2014-01-01 275 131 NA NA NA 2.90909090909091 0.686909227363325 -0.417868119025691 5.42857142857143 1.46570378766478 1.72084391609681 2.91289689444158
CN13-066 45 114 55 2014-10-03 Female 2014 A TB 2013 FALSE CN12-032 CN13-008 0 0.593051139050761 0.197873386022266 CN13-066 1 NA 0 4 4 2014-01-01 275 131 NA NA NA 2.32727272727273 -0.199272601453392 -0.0700618913027372 4.34285714285714 1.46570378766478 1.72084391609681 2.32822441681072
CN13-015 46 115 59 2014-10-03 Female 2014 A TB 2012 FALSE CN12-030 CN12-016 0 0.923044385557782 -0.0516448061952222 CN13-015 2 NA 0 2 2 2014-01-01 275 131 NA NA NA 0.606896551724138 0.95276377600834 -0.765674346748644 2.17142857142857 1.46570378766478 1.72084391609681 0.618231832228909
CN13-098 40 113 47 2014-10-03 Female 2014 A TB 2013 FALSE CN12-019 CN12-051 0 1.50053256694507 0.197873386022266 CN13-098 1 NA 0 5 5 2014-01-01 275 131 NA NA NA 2.90909090909091 0.539212255893872 -0.0700618913027372 5.42857142857143 1.46570378766478 1.72084391609681 2.91672760708857
CN14-092 33 102 43 2014-10-07 Female 2014 J TB 2014 FALSE CN12-045 CN14-011 0 0.0980612692902293 -0.550681190630199 CN14-092 0 NA 0 0 0 2014-01-01 279 135 NA NA NA NA 0.98230317030223 -0.765674346748644 0 1.58244232660813 1.91434919146488 NA
CN14-063 32 105 49 2014-10-07 Male 2014 J TB 2014 FALSE CN14-004 CN13-049 0 -1.8818982097519 -0.0516448061952222 CN14-063 0 NA 0 0 0 2014-01-01 279 135 NA NA NA NA -0.494666544392298 -0.0700618913027372 0 1.58244232660813 1.91434919146488 NA
CN14-002 40 110 45 2014-06-27 Female 2014 A TB/DW 2013 FALSE CN13-040 CN13-018 0.062606812 -1.63440327487163 -0.800199382847688 CN14-002 1 NA 0 1 1 2014-01-01 177 33 NA NA NA 0.581818181818182 -0.494666544392298 -0.209184382391919 1.08571428571429 -1.39439041644746 -1.20210419077876 0.585069830717653
CN14-004 41 120 54 2014-06-28 Female 2014 A TB/GC 2013 FALSE 0 0 0 -1.8818982097519 -0.0516448061952222 CN14-004 1 NA 1 2 2 2014-01-01 178 34 NA NA NA 1.16363636363636 -0.494666544392298 -0.0700618913027372 2.17142857142857 -1.36520578171162 -1.1899191781381 1.17732690111104
CN13-111 45 122 51 2014-06-28 Female 2014 A TB/GC 2013 FALSE CN13-002 CN13-019 0 -0.479426912097058 -0.0516448061952222 CN13-111 1 NA 0 0 0 2014-01-01 178 34 NA NA NA 0 0.686909227363325 -0.765674346748644 0 -1.36520578171162 -1.1899191781381 0.000503683990831247
CN14-003 42 121 52 2014-06-28 Female 2014 A TB/GC 2013 FALSE 0 0 0 -1.8818982097519 0.946427962674732 CN14-003 1 NA 1 1 1 2014-01-01 178 34 NA NA NA 0.581818181818182 0.834606198832777 -0.417868119025691 1.08571428571429 -1.36520578171162 -1.1899191781381 0.586960686813795
CN13-044 40 NA NA 2014-06-27 Female 2014 A TB/DW 2013 FALSE CN13-005 CN12-021 0 -0.479426912097058 -1.29923576728266 CN13-044 1 NA 0 2 3 2014-01-01 177 33 NA NA NA 1.74545454545455 -1.08545443027011 -0.417868119025691 2.17142857142857 -1.39439041644746 -1.20210419077876 1.74839986486277
CN13-005 44 120 55 2014-06-27 Female 2014 A TB/DW 2012 FALSE CN11-031 CN12-022 0 -0.479426912097058 -1.04971757506518 CN13-005 2 NA 0 1 6 2014-01-01 177 33 NA NA NA 1.82068965517241 -1.67624231614792 -0.209184382391919 1.08571428571429 -1.39439041644746 -1.20210419077876 1.82244486074459
CN12-045 37 122 58 2014-06-27 Female 2014 A TB/DW 2012 FALSE CN12-003 CN12-011 0 0.0155629576634741 -0.800199382847688 CN12-045 2 NA 0 4 4 2014-01-01 177 33 NA NA NA 1.21379310344828 0.391515284424419 0.138621845331035 4.34285714285714 -1.39439041644746 -1.20210419077876 1.21394887493955
CN13-074 38 114 46 2014-06-27 Female 2014 A TB/DW 2013 FALSE CN13-F3 0 0 -0.231931977216792 -0.800199382847688 CN13-074 1 NA 0 1 1 2014-01-01 177 33 NA NA NA 0.581818181818182 -1.38084837320901 1.32116301958908 1.08571428571429 -1.39439041644746 -1.20210419077876 0.595850204964536
CN13-045 33 113 48 2014-06-27 Female 2014 A TB/DW 2013 FALSE CN13-002 CN12-021 0.0625 -0.479426912097058 -0.800199382847688 CN13-045 1 NA 0 2 2 2014-01-01 177 33 NA NA NA 1.16363636363636 -1.52854534467847 1.66896924731203 2.17142857142857 -1.39439041644746 -1.20210419077876 1.17110451245619
CN13-048 34 113 53 2014-06-27 Female 2014 A TB/DW 2013 FALSE CN13-005 CN13-019 0 -0.644423535350568 -0.800199382847688 CN13-048 1 NA 0 2 2 2014-01-01 177 33 NA NA NA 1.16363636363636 -0.790060487331203 0.973356791866123 2.17142857142857 -1.39439041644746 -1.20210419077876 1.16667908336145
CN13-086 37 116 50 2014-06-27 Female 2014 A TB/DW 2013 FALSE CN13-020 CN13-019 0 -1.05691509348434 -0.800199382847688 CN13-086 1 NA 0 0 0 2014-01-01 177 33 NA NA NA 0 0.923224381714449 -0.765674346748644 0 -1.39439041644746 -1.20210419077876 0.00577743047700223
CN13-049 42 117 12 2014-06-27 Male 2014 A TB/DW 2013 FALSE CN13-005 CN13-019 0 -1.71690158649839 -0.800199382847688 CN13-049 1 NA 0 1 1 2014-01-01 177 33 NA NA NA 0.655172413793103 -1.38084837320901 -0.0700618913027372 1.05882352941176 -1.39439041644746 -1.20210419077876 0.666152196899919
CN13-080 50 113 47 2014-06-27 Female 2014 A TB/DW 2013 FALSE CN13-022 CN13-019 0 -1.1394134051111 -1.54875395950015 CN13-080 1 NA 0 2 2 2014-01-01 177 33 NA NA NA 1.16363636363636 -0.199272601453392 -0.0700618913027372 2.17142857142857 -1.39439041644746 -1.20210419077876 1.16696097213969
CN13-020 38 117 52 2014-06-28 Female 2014 A TB/GC 2013 FALSE CN13-002 CN12-021 0.0625 -1.55190496324488 0.197873386022266 CN13-020 1 NA 0 1 4 2014-01-01 178 34 NA NA NA 2.32727272727273 0.834606198832777 -0.417868119025691 1.08571428571429 -1.36520578171162 -1.1899191781381 2.33488681284558
CN13-041 38 114 47 2014-06-28 Male 2014 A TB/GC 2013 FALSE CN13-F2 0 0 -1.55190496324488 -0.301162998412711 CN13-041 1 NA 0 0 0 2014-01-01 178 34 NA NA NA 0 -0.199272601453392 0.277744336420216 0 -1.36520578171162 -1.1899191781381 0.0113603926376904
CN13-049 45 NA NA 2014-06-28 Male 2014 A TB/GC 2013 FALSE CN13-005 CN13-019 0 -1.55190496324488 -0.550681190630199 CN13-049 1 NA 0 1 1 2014-01-01 178 34 NA NA NA 0.655172413793103 -1.08545443027011 1.32116301958908 1.05882352941176 -1.36520578171162 -1.1899191781381 0.656157327433523
CN13-082 41 117 52 2014-06-28 Male 2014 A TB/GC 2013 FALSE CN13-044 CN13-001 0.001312256 -0.974416781857589 0.197873386022266 CN13-082 1 NA 0 3 3 2014-01-01 178 34 NA NA NA 1.96551724137931 0.98230317030223 -0.765674346748644 3.17647058823529 -1.36520578171162 -1.1899191781381 1.97111122426429
CN13-086 41 117 50 2014-06-28 Female 2014 A TB/GC 2013 FALSE CN13-020 CN13-019 0 -1.05691509348434 -0.0516448061952222 CN13-086 1 NA 0 0 0 2014-01-01 178 34 NA NA NA 0 0.686909227363325 -0.765674346748644 0 -1.36520578171162 -1.1899191781381 0.00562384153065546
CN13-044 38 115 55 2014-06-28 Female 2014 A TB/GC 2013 FALSE CN13-005 CN12-021 0 -0.561925223723813 -0.550681190630199 CN13-044 1 NA 0 2 3 2014-01-01 178 34 NA NA NA 1.74545454545455 0.0961213414855136 0.973356791866123 2.17142857142857 -1.36520578171162 -1.1899191781381 1.75566251573245
CN13-002 45 123 54 2014-06-28 Female 2014 A TB/GC 2012 FALSE CN12-004 CN12-011 0 -0.479426912097058 -0.550681190630199 CN13-002 2 NA 0 4 12 2014-01-01 178 34 NA NA NA 3.64137931034483 0.834606198832777 -0.765674346748644 4.34285714285714 -1.36520578171162 -1.1899191781381 3.65068912824868
CN13-083 45 118 52 2014-06-28 Female 2014 A TB/GC 2013 FALSE CN13-002 CN13-019 0 -0.396928600470302 -0.550681190630199 CN13-083 1 NA 0 2 2 2014-01-01 178 34 NA NA NA 1.16363636363636 0.745988015951106 -0.765674346748644 2.17142857142857 -1.36520578171162 -1.1899191781381 1.18500420157561
CN13-045 37 111 49 2014-06-28 Female 2014 A TB/GC 2013 FALSE CN13-002 CN12-021 0.0625 -0.314430288843547 -0.550681190630199 CN13-045 1 NA 0 2 2 2014-01-01 178 34 NA NA NA 1.16363636363636 0.834606198832777 -0.556990610114872 2.17142857142857 -1.36520578171162 -1.1899191781381 1.16835253026808
CN12-045 36 121 57 2014-06-28 Female 2014 A TB/GC 2012 FALSE CN12-003 CN12-011 0 0.0980612692902293 -0.301162998412711 CN12-045 2 NA 0 4 4 2014-01-01 178 34 NA NA NA 1.21379310344828 0.98230317030223 -0.765674346748644 4.34285714285714 -1.36520578171162 -1.1899191781381 1.22697300470357
CN13-114 42 118 50 2014-07-15 Female 2014 A TB/GC 2013 FALSE CN12-044 CN13-038 0 0.510552827424006 -0.550681190630199 CN13-114 1 NA 0 3 3 2014-01-01 195 51 NA NA NA 1.74545454545455 -0.937757458800656 0.973356791866123 3.25714285714286 -0.869066991202353 -0.927123009992554 1.74888904619869
CN13-112 35 114 46 2014-07-15 Female 2014 A TB/GC 2013 FALSE CN12-003 CN13-038 0 0.0980612692902293 -0.0516448061952222 CN13-112 1 NA 0 4 4 2014-01-01 195 51 NA NA NA 2.32727272727273 0.98230317030223 -0.765674346748644 4.34285714285714 -0.869066991202353 -0.927123009992554 2.33716949055809
CN14-009 20 94 39 2014-07-15 Male 2014 J TB/GC 2014 FALSE CN13-098 CN14-110 0 1.50053256694507 0.696909770457243 CN14-009 0 NA 0 0 0 2014-01-01 195 51 NA NA NA NA 0.686909227363325 -0.417868119025691 0 -0.869066991202353 -0.927123009992554 NA
CN14-110 45 125 57 2014-10-09 Male 2014 A TB 2013 FALSE 0 0 0 0.840546073931027 -0.0516448061952222 CN14-110 1 NA 1 5 5 2014-01-01 281 137 NA NA NA 3.27586206896552 -0.937757458800656 -0.765674346748644 5.29411764705882 1.64081159607981 2.01328421947261 3.28967439847411
CN14-092 27 100 44 2014-10-09 Female 2014 J TB 2014 FALSE CN12-045 CN14-011 0 0.0980612692902293 -1.04971757506518 CN14-092 0 NA 0 0 0 2014-01-01 281 137 NA NA NA NA 0.95276377600834 -0.765674346748644 0 1.64081159607981 2.01328421947261 NA
CN14-024 29 106 44 2014-10-09 Female 2014 J TB 2014 FALSE CN12-045 CN13-110 0.0625 0.26305789254374 -0.550681190630199 CN14-024 0 NA 0 0 0 2014-01-01 281 137 NA NA NA NA -1.38084837320901 1.32116301958908 0 1.64081159607981 2.01328421947261 NA
CN14-090 27 98 41 2014-10-09 Female 2014 J TB 2014 FALSE CN13-114 CN14-011 0 0.345556204170495 -0.301162998412711 CN14-090 0 NA 0 0 0 2014-01-01 281 137 NA NA NA NA 0.686909227363325 -0.765674346748644 0 1.64081159607981 2.01328421947261 NA
CN12-045 41 119 59 2014-10-09 Female 2014 A TB 2012 FALSE CN12-003 CN12-011 0 0.345556204170495 -0.550681190630199 CN12-045 2 NA 0 4 4 2014-01-01 281 137 NA NA NA 1.21379310344828 -1.08545443027011 1.66896924731203 4.34285714285714 1.64081159607981 2.01328421947261 1.21719951531618
CN13-015 44 118 58 2014-10-09 Female 2014 A TB 2012 FALSE CN12-030 CN12-016 0 0.840546073931027 -0.0516448061952222 CN13-015 2 NA 0 2 2 2014-01-01 281 137 NA NA NA 0.606896551724138 -0.937757458800656 -0.765674346748644 2.17142857142857 1.64081159607981 2.01328421947261 0.634169404930921
CN14-089 29 104 40 2014-10-09 Female 2014 J TB 2014 FALSE CN12-033 0 0 0.923044385557782 0.197873386022266 CN14-089 0 NA 0 0 0 2014-01-01 281 137 NA NA NA NA 0.98230317030223 -0.765674346748644 0 1.64081159607981 2.01328421947261 NA
CN14-088 33 105 45 2014-10-09 Female 2014 J TB 2014 FALSE CN13-015 CN14-M5 0 0.923044385557782 -0.550681190630199 CN14-088 0 NA 0 0 0 2014-01-01 281 137 NA NA NA NA -1.82393928761737 -0.0700618913027372 0 1.64081159607981 2.01328421947261 NA
CN13-098 42 115 51 2014-10-09 Female 2014 A TB 2013 FALSE CN12-019 CN12-051 0 1.50053256694507 0.197873386022266 CN13-098 1 NA 0 5 5 2014-01-01 281 137 NA NA NA 2.90909090909091 0.539212255893872 -0.0700618913027372 5.42857142857143 1.64081159607981 2.01328421947261 2.92710114104463
CN14-049 26 98 38 2014-10-09 Female 2014 J TB 2014 FALSE CN13-016 CN13-106 0.002288818 1.33553594369156 -0.0516448061952222 CN14-049 0 NA 0 0 0 2014-01-01 281 137 NA NA NA NA -0.790060487331203 0.62555056414317 0 1.64081159607981 2.01328421947261 NA
CN14-080 33 117 46 2014-10-09 Female 2014 J TB 2014 FALSE CN13-057 CN14-110 0 1.33553594369156 -0.550681190630199 CN14-080 0 NA 0 0 0 2014-01-01 281 137 NA NA NA NA -1.97163625908683 0.62555056414317 0 1.64081159607981 2.01328421947261 NA
CN14-081 29 107 45 2014-10-09 Male 2014 J TB 2014 FALSE CN13-057 0 0 1.50053256694507 -0.550681190630199 CN14-081 0 NA 0 0 0 2014-01-01 281 137 NA NA NA NA -1.82393928761737 0.62555056414317 0 1.64081159607981 2.01328421947261 NA
CN13-065 38 121 57 2014-10-09 Female 2014 A TB 2013 FALSE CN12-032 CN13-033 0 0.758047762304272 0.197873386022266 CN13-065 1 NA 0 2 2 2014-01-01 281 137 NA NA NA 1.16363636363636 0.923224381714449 -0.765674346748644 2.17142857142857 1.64081159607981 2.01328421947261 1.17044749235506
CN14-081 27 108 46 2014-10-09 Male 2014 J TB 2014 FALSE CN13-057 0 0 1.50053256694507 -0.550681190630199 CN14-081 0 NA 0 0 0 2014-01-01 281 137 NA NA NA NA -1.82393928761737 0.62555056414317 0 1.64081159607981 2.01328421947261 NA
CN13-111 42 116 51 2014-10-10 Female 2014 A TB 2013 FALSE CN13-002 CN13-019 0 -0.644423535350568 -0.800199382847688 CN13-111 1 NA 0 0 0 2014-01-01 282 138 NA NA NA 0 -0.790060487331203 0.973356791866123 0 1.66999623081565 2.0632973310574 0.0178772200940369
CN13-045 37 118 48 2014-10-10 Female 2014 A TB 2013 FALSE CN13-002 CN12-021 0.0625 -0.314430288843547 -0.800199382847688 CN13-045 1 NA 0 2 2 2014-01-01 282 138 NA NA NA 1.16363636363636 0.834606198832777 -0.765674346748644 2.17142857142857 1.66999623081565 2.0632973310574 1.18307239393162
CN14-024 32 108 44 2014-10-10 Female 2014 J TB 2014 FALSE CN12-045 CN13-110 0.0625 0.180559580916985 -1.04971757506518 CN14-024 0 NA 0 0 0 2014-01-01 282 138 NA NA NA NA 0.391515284424419 -0.417868119025691 0 1.66999623081565 2.0632973310574 NA
CN12-045 41 115 58 2014-10-10 Female 2014 A TB 2012 FALSE CN12-003 CN12-011 0 0.180559580916985 -1.54875395950015 CN12-045 2 NA 0 4 4 2014-01-01 282 138 NA NA NA 1.21379310344828 0.391515284424419 -0.765674346748644 4.34285714285714 1.66999623081565 2.0632973310574 1.22630298520193
CN14-094 25 97 42 2014-09-29 Female 2014 J AH 2014 FALSE CN13-044 CN14-033 0.001968384 -0.644423535350568 -0.800199382847688 CN14-094 0 NA 0 0 0 2014-01-01 271 127 NA NA NA NA -0.790060487331203 0.973356791866123 0 1.34896524872142 1.53315834825861 NA
CN13-001 39 117 53 2013-06-19 Male 2013 A GC 2012 FALSE CN11-004 CN12-040 0 -1.05691509348434 -0.0516448061952222 CN13-001 1 0 0 1 1 2013-01-01 169 25 1 0 0.634408602150538 0.390243902439024 0.686909227363325 -0.765674346748644 0.808219178082192 -1.62786749433417 -1.28648994996182 0.400813913522245
CN13-002 37 114 45 2013-06-19 Female 2013 A TB 2012 FALSE CN12-004 CN12-011 0 -0.561925223723813 0.447391578239755 CN13-002 1 1 0 8 12 2013-01-01 169 25 10 5.71428571428571 4.453125 3.64137931034483 0.923224381714449 -0.765674346748644 6.33333333333333 -1.62786749433417 -1.28648994996182 3.64305526859892
CN12-045 38 112 51 2013-06-19 Female 2013 A TB 2012 FALSE CN12-003 CN12-011 0 0.0980612692902293 -0.301162998412711 CN12-045 1 1 0 0 4 2013-01-01 169 25 2 5.71428571428571 0.890625 1.21379310344828 0.98230317030223 -0.765674346748644 0 -1.62786749433417 -1.28648994996182 1.21867293663812
CN12-041 39 115 55 2013-06-19 Male 2013 A GC 2012 FALSE CN12-F2 CN12-040 0 -1.8818982097519 -0.301162998412711 CN12-041 1 0 0 0 0 2013-01-01 169 25 0 0 0 0 -1.08545443027011 0.277744336420216 0 -1.62786749433417 -1.28648994996182 0.0146827035938187
CN11-028 41 117 44 2013-06-19 Male 2013 A TB 2011 FALSE CN10-004 CN11-M2 0 -0.891918470230834 0.197873386022266 CN11-028 2 0 0 5 6 2013-01-01 169 25 5 0 3.17204301075269 2.46153846153846 0.893684987420559 -0.556990610114872 4.04109589041096 -1.62786749433417 -1.28648994996182 2.48073120109143
CN12-021 40 114 47 2013-06-19 Male 2013 A TB 2012 FALSE CN12-009 CN12-M2 0 -0.396928600470302 -0.301162998412711 CN12-021 1 0 0 6 6 2013-01-01 169 25 6 0 3.80645161290323 2.34146341463415 0.686909227363325 -0.765674346748644 4.84931506849315 -1.62786749433417 -1.28648994996182 2.34667745157984
CN12-004 42 112 48 2013-06-19 Female 2013 A TB 2011 FALSE 0 0 0 -0.561925223723813 -0.0516448061952222 CN12-004 2 0 1 2 6 2013-01-01 169 25 2 0 0.890625 1.68 0.0961213414855136 -0.417868119025691 1.58333333333333 -1.62786749433417 -1.28648994996182 1.68164366122749
CN12-003 40 114 53 2013-06-19 Female 2013 A TB 2011 FALSE CN10-098 CN10-065 0.000488281 0.0155629576634741 -0.0516448061952222 CN12-003 2 0 0 4 8 2013-01-01 169 25 4 0 1.78125 2.24 0.391515284424419 0.277744336420216 3.16666666666667 -1.62786749433417 -1.28648994996182 2.25333391176618
CN12-044 40 116 48 2013-06-19 Female 2013 A TB 2012 FALSE CN12-003 CN12-011 0 0.0980612692902293 -0.0516448061952222 CN12-044 1 0 0 6 6 2013-01-01 169 25 6 0 2.671875 1.82068965517241 0.98230317030223 -0.765674346748644 4.75 -1.62786749433417 -1.28648994996182 1.82914147037392
CN12-031 49 118 52 2013-06-19 Male 2013 A TB 2012 FALSE CN10-097 CN12-016 0 0.0980612692902293 -0.550681190630199 CN12-031 1 0 0 0 0 2013-01-01 169 25 0 0 0 0 0.98230317030223 -0.765674346748644 0 -1.62786749433417 -1.28648994996182 0.00431720649051404
CN13-004 35 112 49 2013-06-20 Female 2013 A TB 2012 FALSE 0 CN12-040 0 -1.30441002836461 -1.29923576728266 CN13-004 1 0 0 0 0 2013-01-01 170 26 0 0 0 0 -1.08545443027011 0.62555056414317 0 -1.59868285959833 -1.2772147910861 0.00430732827569748
CN13-005 42 113 47 2013-06-20 Female 2013 A TB 2012 FALSE CN11-031 CN12-022 0 -0.561925223723813 -1.04971757506518 CN13-005 1 1 0 5 6 2013-01-01 170 26 7 5.71428571428571 3.1171875 1.82068965517241 0.893684987420559 -0.626551855659463 3.95833333333333 -1.59868285959833 -1.2772147910861 1.8258188315876
CN12-045 35 110 52 2013-06-20 Female 2013 A TB 2012 FALSE CN12-003 CN12-011 0 0.0980612692902293 -1.04971757506518 CN12-045 1 1 0 0 4 2013-01-01 170 26 2 5.71428571428571 0.890625 1.21379310344828 0.95276377600834 -0.765674346748644 0 -1.59868285959833 -1.2772147910861 1.21432479930552
CN12-047 39 114 52 2013-06-20 Female 2013 A TB 2012 FALSE CN12-004 CN12-011 0 0.0980612692902293 -1.29923576728266 CN12-047 1 0 0 2 2 2013-01-01 170 26 2 0 0.890625 0.606896551724138 0.923224381714449 -0.765674346748644 1.58333333333333 -1.59868285959833 -1.2772147910861 0.61434803251891
CN13-001 41 112 48 2013-06-20 Male 2013 A TB 2012 FALSE CN11-004 CN12-040 0 -1.05691509348434 -0.800199382847688 CN13-001 1 0 0 1 1 2013-01-01 170 26 1 0 0.634408602150538 0.390243902439024 0.923224381714449 -0.765674346748644 0.808219178082192 -1.59868285959833 -1.2772147910861 0.39947958337825
